C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_11_681.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_11_681.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_11_681.jpg, 0, 0, 0, 3.660107
C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_11_783.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_11_783.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_11_783.jpg, 0, 0, 0, 3.623789
C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_11_886.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_11_886.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_11_886.jpg, 0, 0, 0, 3.587836
C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_12_008.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_12_008.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_12_008.jpg, 0, 0, 0, 3.545169
C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_12_107.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_12_107.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_12_107.jpg, 0, 0, 0, 3.510006
C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_12_212.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_12_212.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_12_212.jpg, 0, 0, 0, 3.475195
C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_12_315.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_12_315.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_12_315.jpg, 0, 0, 0, 3.440733
C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_12_422.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_12_422.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_12_422.jpg, 0, 0, 0, 3.399836
C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_12_522.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_12_522.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_12_522.jpg, 0, 0, 0, 3.36613
C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_12_622.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_12_622.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_12_622.jpg, 0, 0, 0, 3.332764
C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_12_724.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_12_724.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_12_724.jpg, 0, 0, 0, 3.299733
C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_12_958.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_12_958.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_12_958.jpg, 0, 0, 0, 3.228227
C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_13_095.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_13_095.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_13_095.jpg, 0, 0, 0, 3.183541
C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_13_201.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_13_201.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_13_201.jpg, 0, 0, 0, 3.145737
C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_13_303.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_13_303.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_13_303.jpg, 0, 0, 0, 3.114583
C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_13_406.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_13_406.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_13_406.jpg, 0, 0, 0, 3.08374
C:\Users\rabia\Desktop\şerit_takibi\IMG\center_2019_06_30_10_20_13_525.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\left_2019_06_30_10_20_13_525.jpg, C:\Users\rabia\Desktop\şerit_takibi\IMG\right_2019_06_30_10_20_13_525.jpg, 0, 0, 0, 3.047139
